condition,bearing_id,fault_type,sample_index,life_ratio,RUL_ratio,HI_bearing
37.5Hz11kN,Bearing2_4,Outer race,29,0.6829268292682927,0.3170731707317072,0.025813985920968677
37.5Hz11kN,Bearing2_4,Outer race,30,0.7073170731707317,0.2926829268292683,0.06357796061796693
37.5Hz11kN,Bearing2_4,Outer race,31,0.7317073170731707,0.2682926829268293,0.1275471736853181
37.5Hz11kN,Bearing2_4,Outer race,32,0.7560975609756098,0.2439024390243902,0.20999689884065575
37.5Hz11kN,Bearing2_4,Outer race,33,0.7804878048780488,0.2195121951219512,0.2915961236965506
37.5Hz11kN,Bearing2_4,Outer race,34,0.8048780487804879,0.1951219512195121,0.3756586840609208
37.5Hz11kN,Bearing2_4,Outer race,35,0.8292682926829268,0.1707317073170732,0.4551261322526565
37.5Hz11kN,Bearing2_4,Outer race,36,0.8536585365853658,0.1463414634146341,0.5506429430246548
37.5Hz11kN,Bearing2_4,Outer race,37,0.8780487804878049,0.1219512195121951,0.6563203096163012
37.5Hz11kN,Bearing2_4,Outer race,38,0.902439024390244,0.097560975609756,0.7642776392517693
37.5Hz11kN,Bearing2_4,Outer race,39,0.926829268292683,0.073170731707317,0.8358590638821667
37.5Hz11kN,Bearing2_4,Outer race,40,0.951219512195122,0.048780487804878,0.9078631442211632
37.5Hz11kN,Bearing2_4,Outer race,41,0.975609756097561,0.024390243902439,0.9545966251262152
37.5Hz11kN,Bearing2_4,Outer race,42,1.0,0.0,0.99537502617369
37.5Hz11kN,Bearing2_5,Outer race,1,0.0,1.0,0.02244151653087717
37.5Hz11kN,Bearing2_5,Outer race,2,0.0029585798816568,0.9970414201183432,0.02244151653087717
37.5Hz11kN,Bearing2_5,Outer race,3,0.0059171597633136,0.9940828402366864,0.02244151653087717
37.5Hz11kN,Bearing2_5,Outer race,4,0.0088757396449704,0.9911242603550297,0.02244151653087717
37.5Hz11kN,Bearing2_5,Outer race,5,0.0118343195266272,0.9881656804733728,0.02244151653087717
37.5Hz11kN,Bearing2_5,Outer race,6,0.014792899408284,0.985207100591716,0.02244151653087717
37.5Hz11kN,Bearing2_5,Outer race,7,0.0177514792899408,0.9822485207100592,0.02244151653087717
37.5Hz11kN,Bearing2_5,Outer race,8,0.0207100591715976,0.9792899408284024,0.02244151653087717
37.5Hz11kN,Bearing2_5,Outer race,9,0.0236686390532544,0.9763313609467456,0.02244151653087717
37.5Hz11kN,Bearing2_5,Outer race,10,0.0266272189349112,0.9733727810650888,0.02244151653087717
37.5Hz11kN,Bearing2_5,Outer race,11,0.029585798816568,0.970414201183432,0.02244151653087717
37.5Hz11kN,Bearing2_5,Outer race,12,0.0325443786982248,0.9674556213017752,0.02244151653087717
37.5Hz11kN,Bearing2_5,Outer race,13,0.0355029585798816,0.9644970414201184,0.02244151653087717
37.5Hz11kN,Bearing2_5,Outer race,14,0.0384615384615384,0.9615384615384616,0.02244151653087717
37.5Hz11kN,Bearing2_5,Outer race,15,0.0414201183431952,0.9585798816568049,0.02244151653087717
37.5Hz11kN,Bearing2_5,Outer race,16,0.044378698224852,0.955621301775148,0.02244151653087717
37.5Hz11kN,Bearing2_5,Outer race,17,0.0473372781065088,0.9526627218934912,0.02244151653087717
37.5Hz11kN,Bearing2_5,Outer race,18,0.0502958579881656,0.9497041420118344,0.02244151653087717
37.5Hz11kN,Bearing2_5,Outer race,19,0.0532544378698224,0.9467455621301776,0.02244151653087717
37.5Hz11kN,Bearing2_5,Outer race,20,0.0562130177514792,0.9437869822485208,0.02244151653087717
37.5Hz11kN,Bearing2_5,Outer race,21,0.059171597633136,0.940828402366864,0.02244151653087717
37.5Hz11kN,Bearing2_5,Outer race,22,0.0621301775147929,0.9378698224852072,0.02244151653087717
37.5Hz11kN,Bearing2_5,Outer race,23,0.0650887573964497,0.9349112426035504,0.02244151653087717
37.5Hz11kN,Bearing2_5,Outer race,24,0.0680473372781065,0.9319526627218936,0.02244151653087717
37.5Hz11kN,Bearing2_5,Outer race,25,0.0710059171597633,0.9289940828402368,0.02244151653087717
37.5Hz11kN,Bearing2_5,Outer race,26,0.0739644970414201,0.9260355029585798,0.02244151653087717
37.5Hz11kN,Bearing2_5,Outer race,27,0.0769230769230769,0.9230769230769232,0.02244151653087717
37.5Hz11kN,Bearing2_5,Outer race,28,0.0798816568047337,0.9201183431952664,0.02244151653087717
37.5Hz11kN,Bearing2_5,Outer race,29,0.0828402366863905,0.9171597633136096,0.02244151653087717
37.5Hz11kN,Bearing2_5,Outer race,30,0.0857988165680473,0.9142011834319528,0.02244151653087717
37.5Hz11kN,Bearing2_5,Outer race,31,0.0887573964497041,0.9112426035502958,0.02244151653087717
37.5Hz11kN,Bearing2_5,Outer race,32,0.0917159763313609,0.908284023668639,0.02244151653087717
37.5Hz11kN,Bearing2_5,Outer race,33,0.0946745562130177,0.9053254437869822,0.02244151653087717
37.5Hz11kN,Bearing2_5,Outer race,34,0.0976331360946745,0.9023668639053256,0.02244151653087717
37.5Hz11kN,Bearing2_5,Outer race,35,0.1005917159763313,0.8994082840236687,0.02244151653087717
37.5Hz11kN,Bearing2_5,Outer race,36,0.1035502958579881,0.8964497041420119,0.02244151653087717
37.5Hz11kN,Bearing2_5,Outer race,37,0.1065088757396449,0.893491124260355,0.02244151653087717
37.5Hz11kN,Bearing2_5,Outer race,38,0.1094674556213017,0.8905325443786982,0.02244151653087717
37.5Hz11kN,Bearing2_5,Outer race,39,0.1124260355029585,0.8875739644970414,0.02244151653087717
37.5Hz11kN,Bearing2_5,Outer race,40,0.1153846153846153,0.8846153846153846,0.02244151653087717
37.5Hz11kN,Bearing2_5,Outer race,41,0.1183431952662721,0.8816568047337279,0.02244151653087717
37.5Hz11kN,Bearing2_5,Outer race,42,0.1213017751479289,0.878698224852071,0.02244151653087717
37.5Hz11kN,Bearing2_5,Outer race,43,0.1242603550295858,0.8757396449704142,0.02244151653087717
37.5Hz11kN,Bearing2_5,Outer race,44,0.1272189349112426,0.8727810650887574,0.02244151653087717
37.5Hz11kN,Bearing2_5,Outer race,45,0.1301775147928994,0.8698224852071006,0.02244151653087717
37.5Hz11kN,Bearing2_5,Outer race,46,0.1331360946745562,0.8668639053254438,0.02244151653087717
37.5Hz11kN,Bearing2_5,Outer race,47,0.136094674556213,0.863905325443787,0.02244151653087717
37.5Hz11kN,Bearing2_5,Outer race,48,0.1390532544378698,0.8609467455621302,0.02244151653087717
37.5Hz11kN,Bearing2_5,Outer race,49,0.1420118343195266,0.8579881656804733,0.02244151653087717
37.5Hz11kN,Bearing2_5,Outer race,50,0.1449704142011834,0.8550295857988166,0.02244151653087717
37.5Hz11kN,Bearing2_5,Outer race,51,0.1479289940828402,0.8520710059171598,0.02244151653087717
37.5Hz11kN,Bearing2_5,Outer race,52,0.150887573964497,0.849112426035503,0.02244151653087717
37.5Hz11kN,Bearing2_5,Outer race,53,0.1538461538461538,0.8461538461538461,0.02244151653087717
37.5Hz11kN,Bearing2_5,Outer race,54,0.1568047337278106,0.8431952662721893,0.02244151653087717
37.5Hz11kN,Bearing2_5,Outer race,55,0.1597633136094674,0.8402366863905325,0.02244151653087717
37.5Hz11kN,Bearing2_5,Outer race,56,0.1627218934911242,0.8372781065088757,0.02244151653087717
37.5Hz11kN,Bearing2_5,Outer race,57,0.165680473372781,0.834319526627219,0.02244151653087717
37.5Hz11kN,Bearing2_5,Outer race,58,0.1686390532544378,0.8313609467455622,0.02244151653087717
37.5Hz11kN,Bearing2_5,Outer race,59,0.1715976331360946,0.8284023668639053,0.02244151653087717
37.5Hz11kN,Bearing2_5,Outer race,60,0.1745562130177514,0.8254437869822485,0.02244151653087717
37.5Hz11kN,Bearing2_5,Outer race,61,0.1775147928994082,0.8224852071005917,0.02244151653087717
37.5Hz11kN,Bearing2_5,Outer race,62,0.1804733727810651,0.8195266272189349,0.02244151653087717
37.5Hz11kN,Bearing2_5,Outer race,63,0.1834319526627219,0.8165680473372781,0.02244151653087717
37.5Hz11kN,Bearing2_5,Outer race,64,0.1863905325443787,0.8136094674556213,0.02244151653087717
37.5Hz11kN,Bearing2_5,Outer race,65,0.1893491124260355,0.8106508875739645,0.02244151653087717
37.5Hz11kN,Bearing2_5,Outer race,66,0.1923076923076923,0.8076923076923077,0.02244151653087717
37.5Hz11kN,Bearing2_5,Outer race,67,0.1952662721893491,0.8047337278106509,0.02244151653087717
37.5Hz11kN,Bearing2_5,Outer race,68,0.1982248520710059,0.8017751479289941,0.02244151653087717
37.5Hz11kN,Bearing2_5,Outer race,69,0.2011834319526627,0.7988165680473372,0.02244151653087717
37.5Hz11kN,Bearing2_5,Outer race,70,0.2041420118343195,0.7958579881656804,0.02244151653087717
37.5Hz11kN,Bearing2_5,Outer race,71,0.2071005917159763,0.7928994082840237,0.02244151653087717
37.5Hz11kN,Bearing2_5,Outer race,72,0.2100591715976331,0.7899408284023669,0.02244151653087717
37.5Hz11kN,Bearing2_5,Outer race,73,0.2130177514792899,0.7869822485207101,0.02244151653087717
37.5Hz11kN,Bearing2_5,Outer race,74,0.2159763313609467,0.7840236686390533,0.02244151653087717
37.5Hz11kN,Bearing2_5,Outer race,75,0.2189349112426035,0.7810650887573964,0.02244151653087717
37.5Hz11kN,Bearing2_5,Outer race,76,0.2218934911242603,0.7781065088757396,0.02244151653087717
37.5Hz11kN,Bearing2_5,Outer race,77,0.2248520710059171,0.7751479289940828,0.02244151653087717
37.5Hz11kN,Bearing2_5,Outer race,78,0.2278106508875739,0.7721893491124261,0.02244151653087717
37.5Hz11kN,Bearing2_5,Outer race,79,0.2307692307692307,0.7692307692307692,0.02244151653087717
37.5Hz11kN,Bearing2_5,Outer race,80,0.2337278106508875,0.7662721893491125,0.02244151653087717
37.5Hz11kN,Bearing2_5,Outer race,81,0.2366863905325443,0.7633136094674556,0.02244151653087717
37.5Hz11kN,Bearing2_5,Outer race,82,0.2396449704142011,0.7603550295857988,0.02244151653087717
37.5Hz11kN,Bearing2_5,Outer race,83,0.2426035502958579,0.757396449704142,0.02244151653087717
37.5Hz11kN,Bearing2_5,Outer race,84,0.2455621301775148,0.7544378698224852,0.02244151653087717
37.5Hz11kN,Bearing2_5,Outer race,85,0.2485207100591716,0.7514792899408285,0.02244151653087717
37.5Hz11kN,Bearing2_5,Outer race,86,0.2514792899408284,0.7485207100591715,0.02244151653087717
37.5Hz11kN,Bearing2_5,Outer race,87,0.2544378698224852,0.7455621301775148,0.02244151653087717
37.5Hz11kN,Bearing2_5,Outer race,88,0.257396449704142,0.742603550295858,0.02244151653087717
37.5Hz11kN,Bearing2_5,Outer race,89,0.2603550295857988,0.7396449704142012,0.02244151653087717
37.5Hz11kN,Bearing2_5,Outer race,90,0.2633136094674556,0.7366863905325444,0.02244151653087717
37.5Hz11kN,Bearing2_5,Outer race,91,0.2662721893491124,0.7337278106508875,0.02244151653087717
37.5Hz11kN,Bearing2_5,Outer race,92,0.2692307692307692,0.7307692307692308,0.02244151653087717
37.5Hz11kN,Bearing2_5,Outer race,93,0.272189349112426,0.7278106508875739,0.02244151653087717
37.5Hz11kN,Bearing2_5,Outer race,94,0.2751479289940828,0.7248520710059172,0.02244151653087717
37.5Hz11kN,Bearing2_5,Outer race,95,0.2781065088757396,0.7218934911242604,0.02244151653087717
37.5Hz11kN,Bearing2_5,Outer race,96,0.2810650887573964,0.7189349112426036,0.02244151653087717
37.5Hz11kN,Bearing2_5,Outer race,97,0.2840236686390532,0.7159763313609467,0.02244151653087717
37.5Hz11kN,Bearing2_5,Outer race,98,0.2869822485207101,0.7130177514792899,0.02244151653087717
37.5Hz11kN,Bearing2_5,Outer race,99,0.2899408284023668,0.7100591715976332,0.02244151653087717
37.5Hz11kN,Bearing2_5,Outer race,100,0.2928994082840236,0.7071005917159763,0.02244151653087717
37.5Hz11kN,Bearing2_5,Outer race,101,0.2958579881656805,0.7041420118343196,0.02244151653087717
37.5Hz11kN,Bearing2_5,Outer race,102,0.2988165680473373,0.7011834319526626,0.02244151653087717
37.5Hz11kN,Bearing2_5,Outer race,103,0.301775147928994,0.6982248520710059,0.02244151653087717
37.5Hz11kN,Bearing2_5,Outer race,104,0.3047337278106509,0.6952662721893491,0.02244151653087717
37.5Hz11kN,Bearing2_5,Outer race,105,0.3076923076923077,0.6923076923076923,0.02244151653087717
37.5Hz11kN,Bearing2_5,Outer race,106,0.3106508875739645,0.6893491124260356,0.02244151653087717
37.5Hz11kN,Bearing2_5,Outer race,107,0.3136094674556213,0.6863905325443787,0.02244151653087717
37.5Hz11kN,Bearing2_5,Outer race,108,0.3165680473372781,0.6834319526627219,0.02244151653087717
37.5Hz11kN,Bearing2_5,Outer race,109,0.3195266272189349,0.680473372781065,0.02244151653087717
37.5Hz11kN,Bearing2_5,Outer race,110,0.3224852071005917,0.6775147928994083,0.02244151653087717
37.5Hz11kN,Bearing2_5,Outer race,111,0.3254437869822485,0.6745562130177515,0.02244151653087717
37.5Hz11kN,Bearing2_5,Outer race,112,0.3284023668639053,0.6715976331360947,0.02244151653087717
37.5Hz11kN,Bearing2_5,Outer race,113,0.3313609467455621,0.6686390532544378,0.02244151653087717
37.5Hz11kN,Bearing2_5,Outer race,114,0.3343195266272189,0.665680473372781,0.02244151653087717
37.5Hz11kN,Bearing2_5,Outer race,115,0.3372781065088757,0.6627218934911243,0.02244151653087717
37.5Hz11kN,Bearing2_5,Outer race,116,0.3402366863905325,0.6597633136094674,0.02244151653087717
37.5Hz11kN,Bearing2_5,Outer race,117,0.3431952662721893,0.6568047337278107,0.02244151653087717
37.5Hz11kN,Bearing2_5,Outer race,118,0.3461538461538461,0.6538461538461539,0.02244151653087717
37.5Hz11kN,Bearing2_5,Outer race,119,0.3491124260355029,0.650887573964497,0.02244151653087717
37.5Hz11kN,Bearing2_5,Outer race,120,0.3520710059171598,0.6479289940828402,0.02244151653087717
37.5Hz11kN,Bearing2_5,Outer race,121,0.3550295857988165,0.6449704142011834,0.02244151653087717
37.5Hz11kN,Bearing2_5,Outer race,122,0.3579881656804733,0.6420118343195267,0.02244151653087717
37.5Hz11kN,Bearing2_5,Outer race,123,0.3609467455621302,0.6390532544378698,0.02244151653087717
37.5Hz11kN,Bearing2_5,Outer race,124,0.363905325443787,0.636094674556213,0.02244151653087717
37.5Hz11kN,Bearing2_5,Outer race,125,0.3668639053254438,0.6331360946745562,0.023843549416179464
37.5Hz11kN,Bearing2_5,Outer race,126,0.3698224852071006,0.6301775147928994,0.02547465038403576
37.5Hz11kN,Bearing2_5,Outer race,127,0.3727810650887574,0.6272189349112426,0.026917657525741146
37.5Hz11kN,Bearing2_5,Outer race,128,0.3757396449704142,0.6242603550295858,0.028164343696325575
37.5Hz11kN,Bearing2_5,Outer race,129,0.378698224852071,0.6213017751479291,0.029197204830416112
37.5Hz11kN,Bearing2_5,Outer race,130,0.3816568047337278,0.6183431952662721,0.030006617097474653
37.5Hz11kN,Bearing2_5,Outer race,131,0.3846153846153846,0.6153846153846154,0.030635933690198954
37.5Hz11kN,Bearing2_5,Outer race,132,0.3875739644970414,0.6124260355029586,0.031054330734588742
37.5Hz11kN,Bearing2_5,Outer race,133,0.3905325443786982,0.6094674556213018,0.03139266473378772
37.5Hz11kN,Bearing2_5,Outer race,134,0.393491124260355,0.606508875739645,0.03173622824257715
37.5Hz11kN,Bearing2_5,Outer race,135,0.3964497041420118,0.6035502958579881,0.032076583869708214
37.5Hz11kN,Bearing2_5,Outer race,136,0.3994082840236686,0.6005917159763314,0.03246431601487907
37.5Hz11kN,Bearing2_5,Outer race,137,0.4023668639053254,0.5976331360946745,0.032923298131670886
37.5Hz11kN,Bearing2_5,Outer race,138,0.4053254437869822,0.5946745562130178,0.03346337221209536
37.5Hz11kN,Bearing2_5,Outer race,139,0.408284023668639,0.591715976331361,0.03404667165300064
37.5Hz11kN,Bearing2_5,Outer race,140,0.4112426035502958,0.5887573964497042,0.034709568316598494
37.5Hz11kN,Bearing2_5,Outer race,141,0.4142011834319526,0.5857988165680473,0.03547809783138146
37.5Hz11kN,Bearing2_5,Outer race,142,0.4171597633136095,0.5828402366863905,0.03631547792832898
37.5Hz11kN,Bearing2_5,Outer race,143,0.4201183431952662,0.5798816568047338,0.03725353657063462
37.5Hz11kN,Bearing2_5,Outer race,144,0.4230769230769231,0.5769230769230769,0.038286331141836834
37.5Hz11kN,Bearing2_5,Outer race,145,0.4260355029585799,0.5739644970414202,0.0393853812194983
37.5Hz11kN,Bearing2_5,Outer race,146,0.4289940828402367,0.5710059171597632,0.04058889487609867
37.5Hz11kN,Bearing2_5,Outer race,147,0.4319526627218935,0.5680473372781065,0.04178374530761565
37.5Hz11kN,Bearing2_5,Outer race,148,0.4349112426035503,0.5650887573964497,0.042941939976029304
37.5Hz11kN,Bearing2_5,Outer race,149,0.4378698224852071,0.5621301775147929,0.04402756522832407
37.5Hz11kN,Bearing2_5,Outer race,150,0.4408284023668639,0.5591715976331362,0.045087167186877296
37.5Hz11kN,Bearing2_5,Outer race,151,0.4437869822485207,0.5562130177514792,0.046088008063557846
37.5Hz11kN,Bearing2_5,Outer race,152,0.4467455621301775,0.5532544378698225,0.04698825488435898
37.5Hz11kN,Bearing2_5,Outer race,153,0.4497041420118343,0.5502958579881656,0.04782815109030984
37.5Hz11kN,Bearing2_5,Outer race,154,0.4526627218934911,0.5473372781065089,0.048577896188539964
37.5Hz11kN,Bearing2_5,Outer race,155,0.4556213017751479,0.5443786982248521,0.0494204445594854
37.5Hz11kN,Bearing2_5,Outer race,156,0.4585798816568047,0.5414201183431953,0.05040996493877863
37.5Hz11kN,Bearing2_5,Outer race,157,0.4615384615384615,0.5384615384615384,0.051557708169748744
37.5Hz11kN,Bearing2_5,Outer race,158,0.4644970414201183,0.5355029585798816,0.05293240562825323
37.5Hz11kN,Bearing2_5,Outer race,159,0.4674556213017751,0.5325443786982249,0.05459571844986357
37.5Hz11kN,Bearing2_5,Outer race,160,0.4704142011834319,0.529585798816568,0.05657330754700752
37.5Hz11kN,Bearing2_5,Outer race,161,0.4733727810650887,0.5266272189349113,0.058854487250694
37.5Hz11kN,Bearing2_5,Outer race,162,0.4763313609467455,0.5236686390532544,0.061487250070266425
37.5Hz11kN,Bearing2_5,Outer race,163,0.4792899408284023,0.5207100591715976,0.06448284866192783
37.5Hz11kN,Bearing2_5,Outer race,164,0.4822485207100592,0.5177514792899408,0.0678368822514152
37.5Hz11kN,Bearing2_5,Outer race,165,0.4852071005917159,0.514792899408284,0.07157562250638906
37.5Hz11kN,Bearing2_5,Outer race,166,0.4881656804733728,0.5118343195266273,0.07531558714737849
37.5Hz11kN,Bearing2_5,Outer race,167,0.4911242603550296,0.5088757396449703,0.07904392288832977
37.5Hz11kN,Bearing2_5,Outer race,168,0.4940828402366864,0.5059171597633136,0.08271383187868862
37.5Hz11kN,Bearing2_5,Outer race,169,0.4970414201183432,0.5029585798816568,0.08630496615591335
37.5Hz11kN,Bearing2_5,Outer race,170,0.5,0.5,0.08969873954466896
37.5Hz11kN,Bearing2_5,Outer race,171,0.5029585798816568,0.4970414201183432,0.09289866335209364
37.5Hz11kN,Bearing2_5,Outer race,172,0.5059171597633136,0.4940828402366863,0.09590018992181615
37.5Hz11kN,Bearing2_5,Outer race,173,0.5088757396449705,0.4911242603550295,0.09885681129931477
37.5Hz11kN,Bearing2_5,Outer race,174,0.5118343195266272,0.4881656804733728,0.10185498945841656
37.5Hz11kN,Bearing2_5,Outer race,175,0.514792899408284,0.485207100591716,0.104915782785843
37.5Hz11kN,Bearing2_5,Outer race,176,0.5177514792899408,0.4822485207100592,0.10811558964824303
37.5Hz11kN,Bearing2_5,Outer race,177,0.5207100591715976,0.4792899408284023,0.11167748290765399
37.5Hz11kN,Bearing2_5,Outer race,178,0.5236686390532544,0.4763313609467455,0.1156064839693343
37.5Hz11kN,Bearing2_5,Outer race,179,0.5266272189349113,0.4733727810650887,0.11999504758517053
37.5Hz11kN,Bearing2_5,Outer race,180,0.5295857988165681,0.4704142011834319,0.12495228079225186
37.5Hz11kN,Bearing2_5,Outer race,181,0.5325443786982249,0.4674556213017751,0.1308170996296518
37.5Hz11kN,Bearing2_5,Outer race,182,0.5355029585798816,0.4644970414201184,0.1377054904374066
37.5Hz11kN,Bearing2_5,Outer race,183,0.5384615384615384,0.4615384615384615,0.14577875518490238
37.5Hz11kN,Bearing2_5,Outer race,184,0.5414201183431953,0.4585798816568047,0.15480222615298167
37.5Hz11kN,Bearing2_5,Outer race,185,0.5443786982248521,0.4556213017751479,0.16462621296766408
37.5Hz11kN,Bearing2_5,Outer race,186,0.5473372781065089,0.4526627218934911,0.17531319453205252
37.5Hz11kN,Bearing2_5,Outer race,187,0.5502958579881657,0.4497041420118343,0.18666922618449328
37.5Hz11kN,Bearing2_5,Outer race,188,0.5532544378698225,0.4467455621301774,0.19862967464678175
37.5Hz11kN,Bearing2_5,Outer race,189,0.5562130177514792,0.4437869822485207,0.21120097054146916
37.5Hz11kN,Bearing2_5,Outer race,190,0.5591715976331361,0.4408284023668639,0.2242037998896474
37.5Hz11kN,Bearing2_5,Outer race,191,0.5621301775147929,0.4378698224852071,0.23756424069850013
37.5Hz11kN,Bearing2_5,Outer race,192,0.5650887573964497,0.4349112426035503,0.25047018836260565
37.5Hz11kN,Bearing2_5,Outer race,193,0.5680473372781065,0.4319526627218935,0.26316960305159287
37.5Hz11kN,Bearing2_5,Outer race,194,0.5710059171597633,0.4289940828402366,0.2751519098825639
37.5Hz11kN,Bearing2_5,Outer race,195,0.5739644970414202,0.4260355029585798,0.2862968116499653
37.5Hz11kN,Bearing2_5,Outer race,196,0.5769230769230769,0.4230769230769231,0.296293630765088
37.5Hz11kN,Bearing2_5,Outer race,197,0.5798816568047337,0.4201183431952663,0.30438190584035824
37.5Hz11kN,Bearing2_5,Outer race,198,0.5828402366863905,0.4171597633136095,0.3103999196222084
37.5Hz11kN,Bearing2_5,Outer race,199,0.5857988165680473,0.4142011834319526,0.3142005144405223
37.5Hz11kN,Bearing2_5,Outer race,200,0.5887573964497042,0.4112426035502958,0.31562300264970583
37.5Hz11kN,Bearing2_5,Outer race,201,0.591715976331361,0.408284023668639,0.31562300264970583
37.5Hz11kN,Bearing2_5,Outer race,202,0.5946745562130178,0.4053254437869822,0.31562300264970583
37.5Hz11kN,Bearing2_5,Outer race,203,0.5976331360946746,0.4023668639053254,0.31562300264970583
37.5Hz11kN,Bearing2_5,Outer race,204,0.6005917159763313,0.3994082840236687,0.31562300264970583
37.5Hz11kN,Bearing2_5,Outer race,205,0.6035502958579881,0.3964497041420118,0.31562300264970583
37.5Hz11kN,Bearing2_5,Outer race,206,0.606508875739645,0.393491124260355,0.31562300264970583
37.5Hz11kN,Bearing2_5,Outer race,207,0.6094674556213018,0.3905325443786982,0.31562300264970583
37.5Hz11kN,Bearing2_5,Outer race,208,0.6124260355029586,0.3875739644970414,0.31562300264970583
37.5Hz11kN,Bearing2_5,Outer race,209,0.6153846153846154,0.3846153846153846,0.31562300264970583
37.5Hz11kN,Bearing2_5,Outer race,210,0.6183431952662722,0.3816568047337277,0.31562300264970583
37.5Hz11kN,Bearing2_5,Outer race,211,0.621301775147929,0.378698224852071,0.31562300264970583
37.5Hz11kN,Bearing2_5,Outer race,212,0.6242603550295858,0.3757396449704142,0.31562300264970583
37.5Hz11kN,Bearing2_5,Outer race,213,0.6272189349112426,0.3727810650887574,0.31562300264970583
37.5Hz11kN,Bearing2_5,Outer race,214,0.6301775147928994,0.3698224852071006,0.31562300264970583
37.5Hz11kN,Bearing2_5,Outer race,215,0.6331360946745562,0.3668639053254438,0.31562300264970583
37.5Hz11kN,Bearing2_5,Outer race,216,0.636094674556213,0.3639053254437869,0.31562300264970583
37.5Hz11kN,Bearing2_5,Outer race,217,0.6390532544378699,0.3609467455621301,0.31562300264970583
37.5Hz11kN,Bearing2_5,Outer race,218,0.6420118343195266,0.3579881656804734,0.31562300264970583
37.5Hz11kN,Bearing2_5,Outer race,219,0.6449704142011834,0.3550295857988166,0.31562300264970583
37.5Hz11kN,Bearing2_5,Outer race,220,0.6479289940828402,0.3520710059171598,0.31562300264970583
37.5Hz11kN,Bearing2_5,Outer race,221,0.650887573964497,0.3491124260355029,0.31562300264970583
37.5Hz11kN,Bearing2_5,Outer race,222,0.6538461538461539,0.3461538461538461,0.31562300264970583
37.5Hz11kN,Bearing2_5,Outer race,223,0.6568047337278107,0.3431952662721893,0.31562300264970583
37.5Hz11kN,Bearing2_5,Outer race,224,0.6597633136094675,0.3402366863905325,0.31562300264970583
37.5Hz11kN,Bearing2_5,Outer race,225,0.6627218934911243,0.3372781065088757,0.31562300264970583
37.5Hz11kN,Bearing2_5,Outer race,226,0.665680473372781,0.334319526627219,0.31562300264970583
37.5Hz11kN,Bearing2_5,Outer race,227,0.6686390532544378,0.3313609467455621,0.31562300264970583
37.5Hz11kN,Bearing2_5,Outer race,228,0.6715976331360947,0.3284023668639053,0.31562300264970583
37.5Hz11kN,Bearing2_5,Outer race,229,0.6745562130177515,0.3254437869822485,0.31562300264970583
37.5Hz11kN,Bearing2_5,Outer race,230,0.6775147928994083,0.3224852071005917,0.31562300264970583
37.5Hz11kN,Bearing2_5,Outer race,231,0.6804733727810651,0.3195266272189349,0.31562300264970583
37.5Hz11kN,Bearing2_5,Outer race,232,0.6834319526627219,0.316568047337278,0.31562300264970583
37.5Hz11kN,Bearing2_5,Outer race,233,0.6863905325443787,0.3136094674556213,0.31562300264970583
37.5Hz11kN,Bearing2_5,Outer race,234,0.6893491124260355,0.3106508875739645,0.31562300264970583
37.5Hz11kN,Bearing2_5,Outer race,235,0.6923076923076923,0.3076923076923077,0.31562300264970583
37.5Hz11kN,Bearing2_5,Outer race,236,0.6952662721893491,0.3047337278106509,0.31562300264970583
37.5Hz11kN,Bearing2_5,Outer race,237,0.6982248520710059,0.301775147928994,0.31562300264970583
37.5Hz11kN,Bearing2_5,Outer race,238,0.7011834319526628,0.2988165680473372,0.3250256180088872
37.5Hz11kN,Bearing2_5,Outer race,239,0.7041420118343196,0.2958579881656804,0.3363989772820478
37.5Hz11kN,Bearing2_5,Outer race,240,0.7071005917159763,0.2928994082840237,0.34734949834873213
37.5Hz11kN,Bearing2_5,Outer race,241,0.7100591715976331,0.2899408284023669,0.3581171035489181
37.5Hz11kN,Bearing2_5,Outer race,242,0.7130177514792899,0.2869822485207101,0.3689010343499604
37.5Hz11kN,Bearing2_5,Outer race,243,0.7159763313609467,0.2840236686390532,0.3796264905019455
37.5Hz11kN,Bearing2_5,Outer race,244,0.7189349112426036,0.2810650887573964,0.3904895907152815
37.5Hz11kN,Bearing2_5,Outer race,245,0.7218934911242604,0.2781065088757396,0.40088254718988653
37.5Hz11kN,Bearing2_5,Outer race,246,0.7248520710059172,0.2751479289940828,0.4109641346656805
37.5Hz11kN,Bearing2_5,Outer race,247,0.727810650887574,0.272189349112426,0.4207959509764271
37.5Hz11kN,Bearing2_5,Outer race,248,0.7307692307692307,0.2692307692307693,0.42948704003766397
37.5Hz11kN,Bearing2_5,Outer race,249,0.7337278106508875,0.2662721893491124,0.4370598225401769
37.5Hz11kN,Bearing2_5,Outer race,250,0.7366863905325444,0.2633136094674556,0.4438533853473745
37.5Hz11kN,Bearing2_5,Outer race,251,0.7396449704142012,0.2603550295857988,0.44992706625583007
37.5Hz11kN,Bearing2_5,Outer race,252,0.742603550295858,0.257396449704142,0.4554175734598548
37.5Hz11kN,Bearing2_5,Outer race,253,0.7455621301775148,0.2544378698224852,0.4603547728870598
37.5Hz11kN,Bearing2_5,Outer race,254,0.7485207100591716,0.2514792899408283,0.4646998905526651
37.5Hz11kN,Bearing2_5,Outer race,255,0.7514792899408284,0.2485207100591716,0.4682521259923274
37.5Hz11kN,Bearing2_5,Outer race,256,0.7544378698224852,0.2455621301775148,0.47133883632157636
