day,current,current_theoretical,temperature,speed_rpm,I_obs,I_theo,T,delta_I,current_s,current_theoretical_s,temperature_s,norm_current,norm_temperature,norm_abs_delta,HI2,HI2_like
222,0.174,0.168544,35.5,3000,0.174,0.168544,35.5,0.005455999999999989,0.1695016393442623,0.16857485245901638,35.44426229508196,0.03247445340747662,0.03134787393132221,0.25232624821947197,0.05417798801963756,0.05417798801963756
223,0.1559,0.16883,35.3,3000,0.1559,0.16883,35.3,-0.012929999999999997,0.16989508196721312,0.1688611639344262,35.44754098360656,0.032744567388823906,0.031630033012612704,0.5979799100949007,0.08898946806537879,0.08898946806537879
224,0.1653,0.169117,35.4,3000,0.1653,0.169117,35.4,-0.003816999999999987,0.17014590163934426,0.16914767213114754,35.44918032786885,0.03291676505193279,0.03177111255325764,0.17652662929870291,0.04699133835194101,0.04699133835194101
225,0.1781,0.169403,35.5,3000,0.1781,0.169403,35.5,0.00869700000000001,0.1703459016393443,0.16943439344262295,35.450819672131146,0.033054072992451014,0.03191219209390258,0.40221432931905327,0.06968462840047414,0.06968462840047414
226,0.1702,0.16969,35.5,3000,0.1702,0.16969,35.5,0.0005099999999999827,0.17074754098360656,0.16972131147540986,35.454098360655735,0.033329814348409675,0.032194351175192454,0.023586214551306193,0.03207158857539502,0.03207158857539502
227,0.1614,0.169977,35.4,3000,0.1614,0.169977,35.4,-0.008577000000000001,0.17105737704918034,0.1700084262295082,35.45737704918033,0.03354252910872066,0.03247651025648294,0.3966646317775689,0.06958823466254606,0.06958823466254606
228,0.1645,0.170265,35.4,3000,0.1645,0.170265,35.4,-0.005764999999999992,0.17138196721311474,0.17029575409836067,35.46065573770492,0.03376537314333215,0.032758669337772814,0.2666167193887934,0.05679883181648844,0.05679883181648844
229,0.176,0.170552,35.5,3000,0.176,0.170552,35.5,0.005447999999999981,0.17176393442622953,0.17058326229508197,35.46393442622951,0.03402760880022349,0.03304082841906269,0.25195626838337265,0.05557377966324821,0.05557377966324821
230,0.165,0.17084,35.4,3000,0.165,0.17084,35.4,-0.005839999999999984,0.17207868852459016,0.1708709836065574,35.467213114754095,0.034243699985301294,0.03332298750035256,0.2700852803522205,0.05759767990075604,0.05759767990075604
231,0.1729,0.171128,35.5,3000,0.1729,0.171128,35.5,0.0017719999999999958,0.17231147540983607,0.17115890163934425,35.46885245901639,0.03440351742426511,0.0334640670409975,0.08195053369591351,0.03892335645561305,0.03892335645561305
232,0.1718,0.171416,35.5,3000,0.1718,0.171416,35.5,0.00038399999999999546,0.17209999999999998,0.17144701639344262,35.467213114754095,0.03425833115929093,0.03332298750035256,0.017759032132748584,0.032374565341902105,0.032374565341902105
233,0.1665,0.171704,35.4,3000,0.1665,0.171704,35.4,-0.005203999999999986,0.17211311475409835,0.1717353442622951,35.467213114754095,0.03426733495866918,0.03332298750035256,0.24067188338235546,0.054671702936458656,0.054671702936458656
234,0.1891,0.171993,35.6,3000,0.1891,0.171993,35.6,0.017106999999999983,0.1722295081967213,0.17202386885245902,35.467213114754095,0.03434724367815109,0.03332298750035256,0.7911556320180556,0.10977201846769193,0.10977201846769193
235,0.1774,0.172281,35.5,3000,0.1774,0.172281,35.5,0.005119000000000012,0.1725360655737705,0.17231259016393444,35.47049180327869,0.034557707488617515,0.03360514658164305,0.23674084762380548,0.05453788127539269,0.05453788127539269
236,0.1564,0.17257,35.3,3000,0.1564,0.17257,35.3,-0.01616999999999999,0.1731622950819672,0.17260152459016395,35.47540983606557,0.034987638908928594,0.03402838520357786,0.7478217437149683,0.10603123596319489,0.10603123596319489
237,0.1744,0.172859,35.5,3000,0.1744,0.172859,35.5,0.0015409999999999868,0.17319672131147543,0.17289065573770493,35.47704918032787,0.035011273882296495,0.0341694647442228,0.07126736592855641,0.038426430802404064,0.038426430802404064
238,0.1679,0.173149,35.4,3000,0.1679,0.173149,35.4,-0.005249000000000004,0.17336065573770493,0.17317999999999997,35.47868852459016,0.03512382137452452,0.03431054428486773,0.24275301996041274,0.05568342196069915,0.05568342196069915
239,0.1803,0.173438,35.5,3000,0.1803,0.173438,35.5,0.006861999999999979,0.17359999999999998,0.17346952459016396,35.48196721311476,0.03528814071317743,0.034592703366158224,0.317350204413859,0.0633204877464908,0.0633204877464908
240,0.1674,0.173728,35.4,3000,0.1674,0.173728,35.4,-0.006328,0.173572131147541,0.17375926229508196,35.480327868852456,0.03526900763949869,0.03445162382551267,0.29265405035425623,0.06080316595747795,0.06080316595747795
241,0.1731,0.174018,35.5,3000,0.1731,0.174018,35.5,-0.0009180000000000021,0.1735983606557377,0.17404919672131147,35.48196721311475,0.03528701523825516,0.03459270336615761,0.04245518619235269,0.035830254365640524,0.035830254365640524
242,0.1783,0.174308,35.5,3000,0.1783,0.174308,35.5,0.0039919999999999956,0.17389180327868853,0.17433934426229505,35.48360655737705,0.03548847524934335,0.03473378290680316,0.18461993821336747,0.05021294846011072,0.05021294846011072
243,0.1815,0.174598,35.5,3000,0.1815,0.174598,35.5,0.0069019999999999915,0.17405901639344265,0.17462968852459015,35.485245901639345,0.03560327369141596,0.0348748624474481,0.31920010359435425,0.06378085387071783,0.06378085387071783
244,0.1653,0.174889,35.4,3000,0.1653,0.174889,35.4,-0.009588999999999986,0.1741344262295082,0.17492024590163935,35.485245901639345,0.03565504553784084,0.0348748624474481,0.4434670810440832,0.0762412033158669,0.0762412033158669
245,0.1725,0.175179,35.5,3000,0.1725,0.175179,35.5,-0.0026790000000000147,0.174527868852459,0.17521099999999998,35.48852459016394,0.0359251595191881,0.035157021528738584,0.12389699761363095,0.04453030883102001,0.04453030883102001
246,0.1717,0.17547,35.5,3000,0.1717,0.17547,35.5,-0.0037699999999999956,0.17474590163934425,0.17550196721311476,35.49016393442623,0.03607484768385139,0.03529810106938291,0.17435299776162208,0.049708476038011346,0.049708476038011346
247,0.1705,0.175762,35.5,3000,0.1705,0.175762,35.5,-0.005261999999999989,0.1750606557377049,0.17579313114754097,35.49180327868852,0.036290938868929215,0.03543918061002785,0.24335423719407281,0.05678432913671823,0.05678432913671823
248,0.1902,0.176053,35.6,3000,0.1902,0.176053,35.6,0.01414700000000002,0.1753918032786885,0.1760845081967213,35.49508196721311,0.03651828480322983,0.03572133969131772,0.654263092661452,0.09809352931107403,0.09809352931107403
249,0.1796,0.176344,35.5,3000,0.1796,0.176344,35.5,0.003256000000000009,0.1756967213114754,0.17637606557377047,35.496721311475405,0.03672762313877398,0.03586241923196266,0.15058179329226623,0.04789673917742038,0.04789673917742038
250,0.1665,0.176636,35.4,3000,0.1665,0.176636,35.4,-0.010135999999999978,0.17599344262295083,0.17666783606557376,35.5,0.03693133409970673,0.03614457831325314,0.4687644523373474,0.07991795697685741,0.07991795697685741
251,0.1843,0.176928,35.6,3000,0.1843,0.176928,35.6,0.00737199999999999,0.17606885245901638,0.17695981967213115,35.5,0.03698310594613161,0.03614457831325314,0.3409364189651665,0.06716880533981548,0.06716880533981548
252,0.1942,0.17722,35.6,3000,0.1942,0.17722,35.6,0.016980000000000023,0.17681475409836067,0.17725200000000002,35.506557377049184,0.03749519703576918,0.0367088964758335,0.7852822021199869,0.11207732240420704,0.11207732240420704
253,0.1858,0.177513,35.6,3000,0.1858,0.177513,35.6,0.008286999999999989,0.17685573770491803,0.17754439344262296,35.506557377049184,0.03752333390882617,0.0367088964758335,0.38325286271898196,0.07189267743159358,0.07189267743159358
254,0.1657,0.177805,35.4,3000,0.1657,0.177805,35.4,-0.012105000000000005,0.17763934426229505,0.17783698360655736,35.51311475409836,0.03806131092167616,0.03727321463841326,0.5598257394971986,0.09004072970841268,0.09004072970841268
255,0.1742,0.178098,35.5,3000,0.1742,0.178098,35.5,-0.0038980000000000126,0.1777393442622951,0.17812977049180329,35.514754098360655,0.038129964891935285,0.03741429417905819,0.1802726751392058,0.05216531823844307,0.05216531823844307
256,0.1885,0.178391,35.6,3000,0.1885,0.178391,35.6,0.010109000000000007,0.17787049180327869,0.17842277049180327,35.51639344262295,0.038220002885717703,0.03755537371970313,0.46751577039051484,0.08098342234469377,0.08098342234469377
257,0.173,0.178684,35.5,3000,0.173,0.178684,35.5,-0.005684000000000022,0.1782327868852459,0.17871598360655738,35.51803278688524,0.038468732843541666,0.03769645326034807,0.2628706735482931,0.06071585701821841,0.06071585701821841
258,0.1825,0.178978,35.6,3000,0.1825,0.178978,35.6,0.0035219999999999974,0.1787032786885246,0.17900939344262298,35.52131147540983,0.038791744146236116,0.03797861234163794,0.16288362284255523,0.05099764906471849,0.05099764906471849
259,0.1855,0.179271,35.6,3000,0.1855,0.179271,35.6,0.0062289999999999845,0.17900983606557375,0.17930300000000002,35.52459016393443,0.03900220795670252,0.03826077142292843,0.2880755498825312,0.06372418301584186,0.06372418301584186
260,0.1721,0.179565,35.5,3000,0.1721,0.179565,35.5,-0.007464999999999999,0.17918688524590165,0.17959681967213115,35.52622950819673,0.03912375924830882,0.03840185096357398,0.34523743455981704,0.06955464970827593,0.06955464970827593
261,0.1794,0.179859,35.5,3000,0.1794,0.179859,35.5,-0.0004589999999999872,0.17951147540983609,0.17989085245901637,35.529508196721316,0.03934660328292033,0.038684010044863854,0.021227593096175702,0.03736905395473175,0.03736905395473175
262,0.1542,0.180153,35.3,3000,0.1542,0.180153,35.3,-0.025953000000000004,0.1797,0.1801850819672131,35.53114754098361,0.03947603289898255,0.03882508958550879,1.0,0.13536569378071586,0.13536569378071586
263,0.1723,0.180448,35.5,3000,0.1723,0.180448,35.5,-0.008147999999999989,0.18009999999999998,0.18047952459016392,35.534426229508206,0.03975064878001894,0.03910724866679928,0.376824463066763,0.07329718018038843,0.07329718018038843
264,0.1787,0.180742,35.5,3000,0.1787,0.180742,35.5,-0.002042000000000016,0.18052622950819672,0.18077418032786885,35.53770491803279,0.040043272259811837,0.03938940774808854,0.09443735316425345,0.045319214222325176,0.045319214222325176
265,0.1711,0.181037,35.5,3000,0.1711,0.181037,35.5,-0.009937000000000001,0.18044918032786886,0.18106903278688524,35.53770491803279,0.03999037493846467,0.03938940774808854,0.45956120391438754,0.08179721603846293,0.08179721603846293
266,0.1944,0.181332,35.6,3000,0.1944,0.181332,35.6,0.013067999999999996,0.18077868852459017,0.18136409836065573,35.540983606557376,0.040216595397843016,0.03967156682937841,0.6043620622676072,0.0964948849427033,0.0964948849427033
267,0.1702,0.181627,35.5,3000,0.1702,0.181627,35.5,-0.01142700000000002,0.18137868852459016,0.18165937704918034,35.545901639344265,0.040628519219397606,0.04009480545131384,0.5284699483878147,0.08927923369421838,0.08927923369421838
268,0.1784,0.181923,35.5,3000,0.1784,0.181923,35.5,-0.0035229999999999984,0.181755737704918,0.18195485245901638,35.549180327868854,0.04088737845152207,0.04037696453260371,0.16292987032206765,0.05296402415884704,0.05296402415884704
269,0.1833,0.182218,35.6,3000,0.1833,0.182218,35.6,0.0010819999999999996,0.18221967213114756,0.18225052459016394,35.554098360655736,0.04120588785452743,0.04080020315453853,0.0500397728323807,0.041987855177315535,0.041987855177315535
270,0.194,0.182514,35.6,3000,0.194,0.182514,35.6,0.011485999999999996,0.1822950819672131,0.1825464098360656,35.55573770491804,0.04125765970095231,0.04094128269518407,0.5311985496790432,0.09017265444731934,0.09017265444731934
271,0.1713,0.18281,35.5,3000,0.1713,0.18281,35.5,-0.011509999999999992,0.18262131147540986,0.1828425081967213,35.559016393442626,0.041481629210486114,0.04122344177647395,0.5323084891873399,0.09049976834966844,0.09049976834966844
272,0.1924,0.183107,35.6,3000,0.1924,0.183107,35.6,0.009292999999999996,0.18303114754098362,0.18313880327868853,35.562295081967214,0.041762997941056194,0.04150560085776382,0.4297778271084231,0.08050013158696981,0.08050013158696981
273,0.1835,0.183403,35.6,3000,0.1835,0.183403,35.6,9.699999999998599e-05,0.18334262295081968,0.1834353114754098,35.56557377049181,0.04197683817628945,0.04178775993905431,0.0044860055126989175,0.038180485350621615,0.038180485350621615
274,0.1758,0.1837,35.5,3000,0.1758,0.1837,35.5,-0.00789999999999999,0.1835229508196721,0.18373203278688524,35.567213114754104,0.04210064041774026,0.04192883947969925,0.3653550881476961,0.07438313495622559,0.07438313495622559
275,0.1877,0.183997,35.6,3000,0.1877,0.183997,35.6,0.003703000000000012,0.18399180327868855,0.18402895081967213,35.57049180327869,0.042422526245512474,0.04221099856098912,0.17125441663429428,0.05525283336325982,0.05525283336325982
276,0.1859,0.184294,35.6,3000,0.1859,0.184294,35.6,0.0016059999999999963,0.1845,0.18432609836065572,35.57377049180328,0.04277142347141936,0.042493157642279,0.07427345209686068,0.045852059876678404,0.045852059876678404
277,0.1798,0.184591,35.5,3000,0.1798,0.184591,35.5,-0.0047910000000000175,0.18478196721311474,0.18462344262295083,35.57540983606558,0.042965005158051565,0.04263423718292455,0.22157167434374944,0.0607429800828396,0.0607429800828396
278,0.1854,0.184889,35.6,3000,0.1854,0.184889,35.6,0.0005110000000000114,0.1852377049180328,0.18492098360655737,35.57868852459017,0.043277887186445506,0.042916396264214424,0.02363246203081989,0.04122297194032517,0.04122297194032517
279,0.1821,0.185186,35.5,3000,0.1821,0.185186,35.5,-0.0030859999999999776,0.18527704918032786,0.18521873770491804,35.57868852459017,0.043304898584580226,0.042916396264214424,0.14271972177516246,0.053149255323547,0.053149255323547
280,0.1864,0.185484,35.6,3000,0.1864,0.185484,35.6,0.0009160000000000001,0.1854934426229508,0.1855167049180328,35.58032786885246,0.04345346127432123,0.04305747580485875,0.042362691233327865,0.04324538790285627,0.04324538790285627
281,0.1911,0.185783,35.6,3000,0.1911,0.185783,35.6,0.005316999999999988,0.1861016393442623,0.18581488524590162,35.58524590163935,0.04387101247048724,0.04348071442679417,0.24589784856725297,0.06397612156924054,0.06397612156924054
282,0.1988,0.186081,35.7,3000,0.1988,0.186081,35.7,0.012719000000000008,0.18638688524590163,0.1861132786885246,35.58688524590164,0.044066845106964014,0.04362179396743911,0.5882216919177918,0.09837106700316557,0.09837106700316557
283,0.1765,0.18638,35.5,3000,0.1765,0.18638,35.5,-0.00988,0.18651311475409835,0.18641188524590163,35.588524590163935,0.044153506675979594,0.04376287350808405,0.4569250975821825,0.08533300747462601,0.08533300747462601
284,0.2037,0.186678,35.7,3000,0.2037,0.186678,35.7,0.01702199999999998,0.18684754098360654,0.18671068852459016,35.59016393442623,0.04438310356012477,0.04390395304872898,0.7872245962595044,0.11854746520221379,0.11854746520221379
285,0.1714,0.186977,35.5,3000,0.1714,0.186977,35.5,-0.015577000000000008,0.18734754098360656,0.18700970491803282,35.59508196721311,0.044726373411420293,0.0443271916706638,0.7203969883641358,0.11219363947150271,0.11219363947150271
286,0.1861,0.187276,35.6,3000,0.1861,0.187276,35.6,-0.0011760000000000104,0.1878,0.1873089344262295,35.59836065573771,0.045037004489969654,0.04460935075195428,0.05438703590654367,0.045865094197123216,0.045865094197123216
287,0.1923,0.187576,35.6,3000,0.1923,0.187576,35.6,0.004724000000000006,0.1878934426229508,0.18760836065573772,35.59836065573771,0.045101156560539625,0.04460935075195428,0.21847309321642036,0.06231539877398137,0.06231539877398137
288,0.1901,0.187875,35.6,3000,0.1901,0.187875,35.6,0.0022250000000000048,0.1883295081967213,0.18790800000000002,35.601639344262296,0.04540053288986621,0.04489150983324416,0.10290064191501602,0.05102328802822568,0.05102328802822568
289,0.1832,0.188175,35.6,3000,0.1832,0.188175,35.6,-0.004975000000000007,0.18855409836065576,0.18820783606557376,35.60327868852459,0.04555472295421863,0.04503258937388909,0.23008121057402445,0.06387683832111683,0.06387683832111683
290,0.1868,0.188475,35.6,3000,0.1868,0.188475,35.6,-0.0016750000000000098,0.1887655737704918,0.18850790163934425,35.604918032786884,0.04569990921919277,0.04517366891453403,0.0774645281832146,0.04874481103943027,0.04874481103943027
291,0.1848,0.188776,35.6,3000,0.1848,0.188776,35.6,-0.003976000000000007,0.18926557377049183,0.18880816393442623,35.60819672131148,0.04604317907048829,0.04545582799582452,0.18387997854117016,0.05968002124889054,0.05968002124889054
292,0.1844,0.189076,35.6,3000,0.1844,0.189076,35.6,-0.004675999999999986,0.1894655737704918,0.1891086393442623,35.609836065573774,0.04618048701100648,0.04559690753646946,0.21625321419982582,0.06304186486125415,0.06304186486125415
293,0.1962,0.189377,35.7,3000,0.1962,0.189377,35.7,0.0068230000000000235,0.19046557377049184,0.18940932786885248,35.618032786885244,0.0468670267135975,0.04630230523969414,0.3155465527128788,0.07359379894504979,0.07359379894504979
294,0.1925,0.189678,35.6,3000,0.1925,0.189678,35.6,0.002821999999999991,0.1907688524590164,0.18971022950819671,35.619672131147546,0.04707523957421934,0.04644338478033969,0.1305103871838983,0.05526079063671732,0.05526079063671732
295,0.1844,0.189979,35.6,3000,0.1844,0.189979,35.6,-0.005579000000000001,0.19094426229508193,0.19001134426229507,35.62131147540984,0.04719566539090331,0.04658446432098463,0.2580146881994936,0.06812476740428267,0.06812476740428267
296,0.1975,0.19028,35.7,3000,0.1975,0.19028,35.7,0.007220000000000004,0.19156065573770492,0.19031267213114755,35.626229508196715,0.047618843961680736,0.04700770294291883,0.33390680207928747,0.07609485451875093,0.07609485451875093
297,0.193,0.190582,35.6,3000,0.193,0.190582,35.6,0.0024180000000000035,0.19175245901639346,0.19061421311475413,35.62786885245902,0.047750524527587546,0.047148782483564376,0.11182640546090274,0.05400767710991328,0.05400767710991328
298,0.1974,0.190883,35.7,3000,0.1974,0.190883,35.7,0.006516999999999995,0.19232295081967213,0.19091596721311474,35.631147540983605,0.04814218980054109,0.04743094156485425,0.3013948239820933,0.0732896411597746,0.0732896411597746
299,0.1962,0.191185,35.7,3000,0.1962,0.191185,35.7,0.0050150000000000194,0.1927655737704918,0.1912179180327869,35.6344262295082,0.04844606802955678,0.047713100646144736,0.23193110975451967,0.06661133035620007,0.06661133035620007
300,0.1849,0.191487,35.6,3000,0.1849,0.191487,35.6,-0.006586999999999982,0.19304918032786886,0.19152009836065573,35.636065573770495,0.04864077519111128,0.04785418018678968,0.3046321475479583,0.07404326367571559,0.07404326367571559
301,0.1873,0.19179,35.6,3000,0.1873,0.19179,35.6,-0.004489999999999994,0.19304590163934424,0.19182249180327868,35.636065573770495,0.0486385242412667,0.04785418018678968,0.207651183010526,0.06434370410457337,0.06434370410457337
302,0.1981,0.192092,35.7,3000,0.1981,0.192092,35.7,0.006007999999999986,0.19354754098360655,0.19212508196721312,35.63934426229509,0.04898291956748449,0.04813633926808016,0.2778548569102982,0.07165846822691478,0.07165846822691478
303,0.1973,0.192395,35.7,3000,0.1973,0.192395,35.7,0.004904999999999993,0.19360983606557378,0.19242788524590165,35.64098360655738,0.049025687614531153,0.048277418808724486,0.2268438870081581,0.06662044035244219,0.06662044035244219
304,0.1925,0.192698,35.6,3000,0.1925,0.192698,35.6,-0.00019800000000000373,0.19403934426229508,0.19273090163934428,35.64426229508197,0.04932056204416859,0.04855957789001498,0.00915700094344877,0.045113959895558206,0.045113959895558206
305,0.1939,0.193001,35.6,3000,0.1939,0.193001,35.6,0.0008989999999999831,0.19445245901639346,0.193034131147541,35.64754098360656,0.04960418172458325,0.04884173697130485,0.04157648408161684,0.048610800771967014,0.048610800771967014
306,0.2035,0.193305,35.7,3000,0.2035,0.193305,35.7,0.010194999999999982,0.19458688524590168,0.19333757377049182,35.64918032786885,0.04969647066821025,0.048982816511949176,0.4714930536285772,0.09169771542518168,0.09169771542518168
307,0.1889,0.193608,35.6,3000,0.1889,0.193608,35.6,-0.00470799999999999,0.19482131147540985,0.1936412295081967,35.65081967213115,0.04985741358209632,0.04912389605259473,0.21773313354422175,0.06646160619593347,0.06646160619593347
308,0.1983,0.193912,35.7,3000,0.1983,0.193912,35.7,0.004388000000000003,0.19525737704918034,0.19394509836065574,35.65409836065574,0.05015678991142288,0.0494060551338846,0.20293394010026503,0.06524682123592253,0.06524682123592253
309,0.1926,0.194216,35.6,3000,0.1926,0.194216,35.6,-0.0016160000000000063,0.1954786885245902,0.19424916393442623,35.65573770491804,0.05030872902593074,0.04954713467453015,0.07473592689198481,0.052561050224686004,0.052561050224686004
310,0.1928,0.19452,35.6,3000,0.1928,0.19452,35.6,-0.0017199999999999993,0.19572622950819674,0.19455345901639343,35.65901639344263,0.05047867573919506,0.04982929375582002,0.07954566476127062,0.05322302914555886,0.05322302914555886
311,0.2036,0.194825,35.7,3000,0.2036,0.194825,35.7,0.008775000000000005,0.19604754098360655,0.19485796721311474,35.66065573770492,0.050699268823961995,0.04997037329646496,0.4058216327210176,0.0860292813317933,0.0860292813317933
312,0.2017,0.19513,35.7,3000,0.2017,0.19513,35.7,0.0065699999999999925,0.1962967213114754,0.19516267213114755,35.662295081967216,0.05087034101214861,0.050111452837109896,0.30384594039624857,0.07597817890679893,0.07597817890679893
313,0.2019,0.195435,35.7,3000,0.2019,0.195435,35.7,0.0064649999999999985,0.1963262295081967,0.19546760655737702,35.662295081967216,0.050890599560749636,0.050111452837109896,0.29898995504745035,0.07550574842850977,0.07550574842850977
314,0.2062,0.19574,35.7,3000,0.2062,0.19574,35.7,0.010459999999999997,0.19673114754098361,0.19577273770491802,35.66557377049181,0.0511685918665529,0.05039361191840038,0.48374863569935506,0.09423285126279499,0.09423285126279499
315,0.1962,0.196045,35.7,3000,0.1962,0.196045,35.7,0.00015500000000001624,0.19678852459016397,0.19607809836065576,35.665573770491804,0.05120798348883273,0.05039361191839977,0.007168359324417582,0.04660042817978298,0.04660042817978298
316,0.2018,0.196351,35.7,3000,0.2018,0.196351,35.7,0.005449000000000009,0.19715901639344263,0.19638367213114755,35.6672131147541,0.05146234082126807,0.05053469145904471,0.25200251586288636,0.07128444598487406,0.07128444598487406
317,0.1942,0.196656,35.6,3000,0.1942,0.196656,35.6,-0.002455999999999986,0.19730000000000003,0.19668945901639343,35.667213114754105,0.05155913166458419,0.05053469145904532,0.11358380968237186,0.05750548941497824,0.05750548941497824
318,0.1996,0.196962,35.7,3000,0.1996,0.196962,35.7,0.0026380000000000015,0.1974344262295082,0.19699545901639343,35.6688524590164,0.05165142060821115,0.050675770999690256,0.1220008509536233,0.05844245124062214,0.05844245124062214
319,0.1962,0.197268,35.7,3000,0.1962,0.197268,35.7,-0.0010679999999999856,0.19767540983606557,0.19730168852459015,35.67049180327869,0.051816865421786366,0.0508168505403352,0.049392308119206925,0.05132440597116563,0.05132440597116563
320,0.1984,0.197575,35.7,3000,0.1984,0.197575,35.7,0.0008249999999999924,0.1981049180327869,0.19760811475409837,35.67377049180328,0.052111739851423824,0.05109900962162507,0.03815417059770214,0.050462800368601964,0.050462800368601964
321,0.2026,0.197881,35.7,3000,0.2026,0.197881,35.7,0.004719000000000001,0.1986327868852459,0.19791477049180328,35.67704918032787,0.052474142776398086,0.051381168702914946,0.2182418558188583,0.06877767056227332,0.06877767056227332
322,0.1916,0.198188,35.6,3000,0.1916,0.198188,35.6,-0.0065880000000000105,0.19911803278688525,0.19822162295081966,35.68032786885246,0.05280728335339306,0.05166332778420482,0.304678395027472,0.0777084056285039,0.0777084056285039
323,0.2152,0.198495,35.8,3000,0.2152,0.198495,35.8,0.016704999999999998,0.19948032786885248,0.19852868852459019,35.68196721311476,0.053056013311217017,0.05180440732485037,0.7725641452540849,0.12469392500891215,0.12469392500891215
324,0.1908,0.198803,35.6,3000,0.1908,0.198803,35.6,-0.00800300000000001,0.1996737704918033,0.19883596721311475,35.683606557377054,0.0531888193520461,0.051945486865495306,0.3701185785374708,0.08457096214895088,0.08457096214895088
325,0.1894,0.19911,35.6,3000,0.1894,0.19911,35.6,-0.009709999999999996,0.1998032786885246,0.19914345901639344,35.68524590163935,0.05327773187090624,0.05208656640614025,0.4490630260650801,0.09255846992413214,0.09255846992413214
326,0.2087,0.199418,35.8,3000,0.2087,0.199418,35.8,0.009281999999999985,0.2002,0.19945118032786885,35.68852459016394,0.05355009680209807,0.05236872548743012,0.4292691048337866,0.09082665477659993,0.09082665477659993
327,0.2061,0.199726,35.7,3000,0.2061,0.199726,35.7,0.0063740000000000185,0.20035245901639345,0.19975911475409838,35.688524590163944,0.05365476596987015,0.05236872548743073,0.2947814344118259,0.07744592269345588,0.07744592269345588
328,0.205,0.200034,35.7,3000,0.205,0.200034,35.7,0.004965999999999998,0.2006639344262295,0.20006726229508195,35.691803278688525,0.053868606205103406,0.05265088456872,0.22966498325841272,0.07114381350133848,0.07114381350133848
329,0.2054,0.200342,35.7,3000,0.2054,0.200342,35.7,0.005058000000000007,0.20075737704918034,0.2003756393442623,35.69180327868853,0.05393275827567339,0.05265088456872061,0.23391975137355087,0.07161098915872294,0.07161098915872294
330,0.2006,0.200651,35.7,3000,0.2006,0.200651,35.7,-5.099999999999549e-05,0.20105245901639343,0.20068422950819673,35.693442622950826,0.054135343761683836,0.05279196410936554,0.002358621455130491,0.04862182661794893,0.04862182661794893
331,0.1938,0.20096,35.6,3000,0.1938,0.20096,35.6,-0.00716,0.20167049180327867,0.20099303278688524,35.6983606557377,0.05455964780738352,0.053215202731299746,0.3311319533085452,0.08188076708847875,0.08188076708847875
332,0.2019,0.201268,35.7,3000,0.2019,0.201268,35.7,0.0006319999999999937,0.20203934426229508,0.20130203278688524,35.7016393442623,0.054812879664896605,0.05349736181259023,0.029228407051815435,0.0519255529405119,0.0519255529405119
333,0.1962,0.201578,35.7,3000,0.1962,0.201578,35.7,-0.005377999999999994,0.2023032786885246,0.20161126229508197,35.70327868852459,0.05499408112738374,0.053638441353235165,0.2487189448175076,0.07402765755285899,0.07402765755285899
334,0.2097,0.201887,35.8,3000,0.2097,0.201887,35.8,0.007812999999999987,0.20262295081967213,0.2019207049180328,35.704918032786885,0.0552135487372284,0.053779520893880106,0.3613315574301201,0.0854668426456805,0.0854668426456805
335,0.201,0.202197,35.7,3000,0.201,0.202197,35.7,-0.0011969999999999759,0.20288360655737706,0.2022303606557377,35.708196721311474,0.055392499249870976,0.05406167997516998,0.05535823297630177,0.05505636780383881,0.05505636780383881
336,0.1959,0.202507,35.7,3000,0.1959,0.202507,35.7,-0.006607000000000002,0.20320819672131146,0.20254024590163933,35.71147540983607,0.05561534328448247,0.054343839056460466,0.30555709713820656,0.08029164261284938,0.08029164261284938
337,0.2002,0.202817,35.7,3000,0.2002,0.202817,35.7,-0.002617000000000008,0.20335245901639343,0.2028503442622951,35.71311475409836,0.05571438507764313,0.05448491859710541,0.12102965388386391,0.061938545338130785,0.061938545338130785
338,0.2064,0.203127,35.7,3000,0.2064,0.203127,35.7,0.003272999999999998,0.20375245901639344,0.20316065573770492,35.716393442622945,0.05598900095867954,0.054767077678394664,0.15136800044397597,0.06522142008713797,0.06522142008713797
339,0.1989,0.203437,35.7,3000,0.1989,0.203437,35.7,-0.004537000000000013,0.20389016393442622,0.20347119672131148,35.716393442622945,0.05608354085215109,0.054767077678394664,0.20982481454760812,0.07112855242825769,0.07112855242825769
340,0.1972,0.203748,35.7,3000,0.1972,0.203748,35.7,-0.006548000000000026,0.2042311475409836,0.20378195081967213,35.71967213114754,0.05631763963598539,0.055049236759685156,0.3028284958469781,0.0806516245380096,0.0806516245380096
341,0.206,0.204059,35.7,3000,0.206,0.204059,35.7,0.0019409999999999983,0.2046360655737705,0.2040929180327869,35.722950819672135,0.056595631941788654,0.05533139584097564,0.0897663577335036,0.05959664549575689,0.05959664549575689
342,0.2063,0.20437,35.7,3000,0.2063,0.20437,35.7,0.001930000000000015,0.20499344262295083,0.20440409836065573,35.72622950819672,0.056840985474845764,0.055613554922264906,0.08925763545886833,0.05977579283510281,0.05977579283510281
343,0.2006,0.204682,35.7,3000,0.2006,0.204682,35.7,-0.004082000000000002,0.2053229508196721,0.2047154918032787,35.72950819672131,0.05706720593422409,0.05589571400355539,0.18878221136948078,0.06994583349508258,0.06994583349508258
